user_id,Age,lack_companionship,isolation,satisfaction_with_life,Uses Foodbank,Can Socially Rely On Neighbours,Can Socially Rely On Close Family or Friends,Can Socially Rely On Community_or_faith_group,Worry About Rent Payment,Working Full Time,Working Part Time,Unemployed,Retired,Not Working (Looking After Child or House),Not Working Sick or Disabled,Student,OLIO Number of Food Listings,IMD Decile,OLIO Number of Non Food Listings,msoa_usage,listing_rank,added_comments,added_stories,received_likes_comments,received_likes_stories,received_comments,given_ratings,received_ratings,donated_food_listings,donated_non_food_listings,number_of_conversations,messages_count,max_requests_month,monthly_burstiness,max_requests_month_food,max_requests_month_non_food,IMD Score,income_score,employment_score,Education Score,health_score,Crime Score,barriers_score,living_environment_score,income_deprivation_affecting_children_score,income_deprivation_affecting_older_score,children_young_people_score,adult_skills_score,geographical_barriers_score,wider_barriers_score,indoors_score,outdoors_score,income_decile,employment_decile,education_decile,health_decile,crime_decile,barriers_decile,living_environment_decile,Percentage of Universal Credit Claimants,pc_of_pupils_taking_fsm,pct_16to24,pct_25to49,pct_50to64,pct_over65,Population Density,pct_other_lone_parent_children,pct_non_white,closeness_centrality,betweenness_centrality,degree_centrality,clustering,pagerank,dst_bus_coach_stop_street,dst_tram_metro_underground_platform,Population,Average population per park or public garden or playing field,Number of flats within built up area,Number of flats in built up area with gardens,Average garden size for flats in built up area,Number of houses within built up area,Number of houses in built up area with gardens,Average garden size for houses in built up area ,embeddedness_score,gender_Female,gender_Male,gender_other,gender_pnts,illness_No,illness_Prefer not to say,Illness Yes,Living on my own (NO children or children have left home),Living On my Own With Children Under 18,Living with other adult family members,Living with other adults that are non-family members,Living with partner,household_composition_Living with partner/ spouse/ older relative WITH children under 18,neighbourhood_comparison_Better,neighbourhood_comparison_Much better,neighbourhood_comparison_Much worse,neighbourhood_comparison_The same,neighbourhood_comparison_Worse,turn_to_friends_and_family_Not at all,turn_to_friends_and_family_To a large extent,turn_to_friends_and_family_To some extent,pre_payment_Don't know,pre_payment_No,pre_payment_Yes,fuel_security_label_High fuel-security,fuel_security_label_Low fuel-security,fuel_security_label_Marginal fuel-security,fuel_security_label_Very low fuel-security,household_food_security_label_High food-security,household_food_security_label_Low food-security,household_food_security_label_Marginal food-security,household_food_security_label_Very low food-security,house_desc_Buying the house on a mortgage,house_desc_Living in a night shelter/ hostel,house_desc_Living in rented accommodation arranged by the Local Authority,house_desc_Living in rented accommodation from Housing Association,house_desc_Living in student accommodation/ student halls,house_desc_Owning the house outright,house_desc_Renting from private landlord,house_desc_Temporarily living with friends and/ or family while attempting to find permanent accommodation,epc_rating_A,epc_rating_B,epc_rating_C,epc_rating_D,epc_rating_Don't know,epc_rating_E,epc_rating_F,epc_rating_G,worry_about_energy_payment_1 or 2 months,worry_about_energy_payment_Almost every month,worry_about_energy_payment_Never,worry_about_energy_payment_Some months but not every month,"income_range_Less than Â£14,900 p.a.","income_range_More than Â£58,900 p.a.",income_range_Prefer not to say,"income_range_Â£14,901- Â£24,300 p.a.","income_range_Â£24,301- Â£37,900 p.a.","income_range_Â£37,901- Â£58,900 p.a.",isolation_Hardly ever or never,isolation_Often,isolation_Some of the time,lack_companionship_Hardly ever or never,lack_companionship_Often,lack_companionship_Some of the time,satisfaction_with_life_group,satisfaction_with_life_tertile,age_AGE_25_to_34,age_AGE_35_44,age_AGE_45_54,age_AGE_55_64,age_AGE_Over_65,age_AGE_Under_25,Food Insecurity,Income,Worry About Energy Payment,Energy Insecurity,Worry About Housing Payment,No Social Reliance,"Deaths from causes considered preventable, under 75 years",Physical or Mental health Conditions or Illnesses,Gender,Distance to Bus Stop,Distance to Underground Access,Distance to Railway Access,Distance to Greenspace,isolation_composite_score,lack_companionship_composite_score,new_loneliness_binary,updated_income,updated_social_reliance,turn_to_friends_and_family_ordinal,updated_neighbourhood_comparison
5914716,3,1,2,9,0,0,0,0,3,0,0,0,0,0,1,0,3,6,7,3,3,0,0,0,0,0,6,8,3,6,16,35,0,0,0,0,17.282,0.102,0.07,1.478,-0.149,0.636,31.421,25.689,0.164,0.173,-1.471,0.167,-0.008,3.175,-0.355,1.366,5,6,10,6,3,2,4,0.089401247,0.063209076,7.646159275,38.3484296,18.04493589,12.57499118,3078.132771,18.4,36.1,0.131042366,1.38E-05,0.000320968,0.043956044,1.36E-05,16604.91871,2863.940796,8460,15066.78,2243,1438.43,451.05,1356,1294,325.76,1.41E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,high,0,0,0,1,0,0,0,0,4,0,0,0,TRUE,63.7,0,0,112.5960339,3124.865768,146.3261536,518.381179,1,1,0,4,0,2,3
5506759,2,1,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,5,1,4,2,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,18.448,0.116,0.076,6.63,-0.761,0.355,34.334,32.632,0.156,0.2,-0.405,0.205,-0.414,4.283,0.161,1.378,5,6,8,9,4,2,3,0.094383516,0.060744382,7.931760275,42.73845131,16.56142683,10.02547912,6482.866534,15.9,44.2,0.114884009,1.84E-08,4.59E-05,0,9.02E-06,9013.843427,2075.118121,9014,23476.44,2035,1492,151.83,1781,1764,110.95,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,high,1,0,1,0,0,0,0,0,3,0,1,1,TRUE,95.5,0,1,378.0452313,2021.394779,441.2704882,447.128089,0,1,0,3,0,1,2
5918143,3,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,5,8,4,4,3,0,0,0,0,0,1,2,4,3,9,26,0,0,0,0,10.84,0.058,0.046,2.277,-1.358,0.354,17.709,40.894,0.029,0.154,-0.763,0.086,-1.283,1.957,0.289,1.82,8,8,10,10,4,6,2,0.061004991,0.478841871,6.952331785,49.74186887,15.20392359,11.44381346,21416.04743,8.3,30.4,0.140758753,0,0.000343895,0.080952381,2.50E-05,16567.62444,600.9416988,11458,47965.76,5516,4792,80.88,522,478,88.21,2.78E-05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,low,1,0,0,1,0,0,0,0,2,1,0,0,TRUE,74.8,1,0,123.103985,563.6446847,2034.566247,630.781571,1,1,0,2,0,1,1
5532800,1,1,2,7,0,0,0,0,3,1,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,16.075,0.062,0.053,8.346,-0.105,-0.07,36.348,37.921,0.045,0.23,0.012,0.086,-0.136,4.199,0.399,1.467,8,8,8,6,6,2,2,0.057840406,0,8.192692119,46.74750123,14.77961658,12.76421432,10009.27579,7.2,17.1,0,0,4.59E-05,0,8.72E-06,17244.38289,768.0427951,6223,20965.75,2795,2397,178.68,630,617,177.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,high,1,1,0,0,0,0,0,0,2,0,0,0,TRUE,60.7,0,0,227.3280219,902.0720752,1194.426936,606.996902,1,1,0,2,0,1,2
5534453,1,1,2,10,0,0,0,0,2,1,0,0,0,0,0,0,38,5,4,4,4,0,0,0,0,0,0,3,6,0,10,36,0,0,0,0,20.839,0.08,0.039,8.298,-0.118,-0.037,33.652,77.145,0.223,0.227,0.006,0.092,-0.096,3.768,1.679,1.732,6,9,8,6,6,2,1,0.12125,0.298602794,11.6953125,56.1484375,10.09375,5.2421875,15818.35866,14,42.1,0.132986987,0,0.000160484,0,2.01E-05,12760.10477,341.2043843,12692,20186.87,4404,3136,93.7,644,628,72.12,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,high,0,1,0,0,0,0,0,1,2,1,1,1,TRUE,94.7,0,,152.3154949,333.7970998,1482.377789,83.6297126,1,1,0,2,0,2,2
5537633,2,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,4,2,0,0,0,0,0,2,2,0,2,13,26,0,0,0,0,21.713,0.109,0.075,2.265,-0.499,1.241,31.876,39.465,0.125,0.19,-0.798,0.107,-0.323,3.843,0.419,1.554,5,6,10,8,1,2,2,0.092121461,0.186597343,9.410477363,45.03487895,15.10053344,12.92572835,6703.806487,8.7,37.3,0.136638563,0,0.000229263,0.033333333,1.31E-05,14632.38999,1444.535275,14438,9391.54,5583,3626,402.63,1611,1582,303.38,7.64E-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,high,1,0,1,0,0,0,0,0,4,0,0,0,TRUE,74.9,0,0,307.5499721,842.6540081,372.434377,261.744851,0,0,0,4,0,1,2
6426235,3,1,0,8,0,0,0,0,3,1,0,0,0,0,0,0,0,6,2,3,2,0,0,0,0,0,1,1,0,1,9,18,0,0,0,0,14.98,0.069,0.043,0.977,-0.131,0.336,30.25,42.085,0.085,0.139,-1.188,0.093,-1.458,4.253,0.724,1.244,7,9,10,6,4,3,2,0.059009901,0.057889823,8.858085809,35.5379538,18.48184818,13.45214521,6214.546151,14.6,20.7,0.127725341,8.63E-08,0.000183411,0,1.27E-05,17366.53689,1458.054677,7631,15701.28,1453,1217.75,303.44,1708,1658,201.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,high,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,53.6,0,0,221.997725,1567.733933,2488.363269,171.663168,0,1,0,,0,1,2
6387348,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,2,1,0,0,0,0,0,3,2,0,2,4,30,0,0,0,0,20.025,0.107,0.078,1.886,-0.725,0.617,35.116,42.329,0.12,0.186,-0.959,0.128,-1.413,4.84,0.232,2.007,5,6,10,8,3,2,2,0.043133295,0.164383562,7.515868436,38.41604155,20.44143104,16.17137911,12039.20995,10.7,20.2,0.146696061,5.50E-05,0.000252189,0.072727273,1.81E-05,15851.74082,525.0961335,6956,24029.27,2804,2485,104.31,997,877,99.1,1.83E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,high,0,0,0,0,0,1,0,0,1,0,0,0,TRUE,48.5,0,0,132.816711,517.8444648,1039.934846,320.172516,0,0,0,1,0,2,2
5548728,1,1,2,9,0,0,0,1,3,1,0,0,0,0,0,0,30,5,1,4,4,0,0,0,0,0,13,14,55,1,55,136,0,0,0,0,18.608,0.122,0.11,2.634,0.157,-0.303,24.549,28.293,0.078,0.252,-0.859,0.156,-1.465,3.375,0.432,0.55,5,4,10,5,7,4,3,0.075009922,0.093797277,9.167879349,53.90924725,11.78727345,9.511840191,9204.05337,6.2,22,0.111111139,2.01E-05,0.000366821,0.075,2.62E-05,1176.40848,7043.549899,7572,20671.19,2828,2089,249.55,626,613,160.59,2.75E-05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,high,0,1,0,0,0,0,0,3,2,1,0,0,FALSE,75.4,0,0,104.8213061,9585.871702,257.3252,177.626178,1,1,0,2,1,2,2
6426389,0,2,1,5,0,0,1,0,3,0,0,0,0,0,0,1,0,10,38,2,4,0,1,0,0,2,21,18,0,35,44,208,0,0,0,0,5.625,0.028,0.049,1.145,-0.968,-1.099,22.791,18.01,0.018,0.041,-1.798,0.163,0.421,-0.103,-0.026,0.258,10,8,10,9,10,5,6,0.033372365,0.082329317,7.868852459,29.83606557,19.87119438,23.24355972,2559.287668,8.7,23.2,0.132587271,1.91E-06,0.000527305,0.055335968,2.76E-05,8507.089673,5295.036754,8467,12678.88,743,562.49,403.69,2600,2572,639.01,2.92E-05,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,low,1,0,0,0,0,0,1,0,1,0,0,0,FALSE,65.8,2,0,160.7669564,5401.673733,1133.077793,232.820052,2,2,1,1,1,1,2
5550827,0,2,1,6,0,0,1,0,2,0,1,0,0,0,0,1,0,8,0,3,2,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,10.551,0.039,0.03,2.471,-0.891,0.333,25.378,40.603,0.07,0.111,-0.706,0.07,-1.809,3.567,0.294,1.805,9,10,10,9,4,4,2,0.03676025,0.152013613,7.725711977,49.00020198,15.2696425,10.11916784,7081.50832,7.2,17.6,0.121256423,6.03E-07,9.17E-05,0,1.49E-05,12530.89446,367.655532,10067,41351.37,2587,1793,141.18,1982,1948,140.62,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,high,1,0,0,0,0,0,1,3,1,1,2,1,FALSE,124.5,1,0,74.56832822,273.3516177,342.7344396,859.689622,2,2,1,1,1,1,1
5552625,3,1,2,5,0,0,1,0,2,1,0,0,0,0,0,0,0,4,6,3,2,0,0,0,0,0,3,2,0,3,9,22,0,0,0,0,23.386,0.119,0.098,5.318,1.082,-0.747,38.045,21.544,0.157,0.211,-0.565,0.199,-0.198,4.527,-0.925,1.345,5,4,9,2,9,1,5,0.128331283,0.2,9.730763974,45.25078584,14.44581112,9.676096761,12499.52782,20.6,38.5,0.122375791,0,0.000183411,0,1.88E-05,10187.51387,656.1659731,7207,34246.87,2507,1407.14,443.08,503,491,138.21,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,low,1,0,0,1,0,0,0,2,2,0,2,1,FALSE,145.4,2,,65.41046026,714.7361116,996.7699186,532.683807,1,1,0,2,1,2,1
3796131,0,0,0,8,0,0,0,0,3,1,0,0,0,0,0,0,0,8,3,4,2,0,0,0,0,0,0,1,0,3,1,3,0,0,0,0,10.007,0.05,0.036,0.395,-0.993,0.364,25.937,32.635,0.039,0.12,-1.484,0.069,-0.94,3.454,0.121,1.42,9,9,10,9,4,4,3,0.045843609,0.122190437,5.962570724,41.27375598,18.97577252,14.17379951,7035.350833,7.2,17.3,2.29E-05,0,2.29E-05,0,8.81E-06,16691.09145,1041.064019,7056,9581.92,2795,2314,427.14,795,783,219.89,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,high,0,0,0,0,0,0,1,2,3,1,0,0,TRUE,55.7,0,0,142.9610909,1507.824829,1678.808304,258.164526,0,0,0,3,0,2,2
5554158,1,1,2,8,0,0,0,0,3,0,1,0,0,0,0,0,7,5,0,3,3,0,0,0,0,0,2,2,4,0,10,56,0,0,0,0,21.514,0.137,0.085,6.906,0.033,0.162,28.261,43.693,0.181,0.338,-0.208,0.163,-0.831,3.783,0.64,1.519,4,5,8,5,5,3,1,0.094380326,0.26984127,10.07442563,47.96677813,16.98845863,9.211519793,11092.14226,13.8,39.1,0.142139926,0,0.000206337,0.069444444,1.38E-05,18724.14198,2288.499844,9413,10466.51,2949,2345.2,131.14,1085,1054,112.53,1.43E-05,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,high,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,91.4,0,0,20.84414306,2252.771098,790.3616854,27.9639799,1,1,0,,0,2,2
4258214,1,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,4,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,31.157,0.16,0.101,12.161,0.102,1.149,47.453,35.312,0.225,0.357,-0.183,0.272,-0.702,6.239,-0.242,1.991,3,4,7,5,1,1,2,0.109676007,0.592727273,7.913747811,57.13660245,12.54378284,6.676882662,15370.40709,16.7,46.5,2.29E-05,0,2.29E-05,0,8.79E-06,13164.57374,2222.578515,8966,22226.07,3406,2001,96.78,447,417,68.54,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,high,0,1,0,0,0,0,0,0,3,1,0,1,TRUE,102.3,0,0,122.1354036,2146.954631,314.3228236,206.466774,0,0,0,3,0,2,3
6475018,1,1,2,5,1,0,0,0,3,0,0,1,0,0,0,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,33.045,0.267,0.172,6.887,0.257,0.583,25.278,32.767,0.301,0.509,-0.594,0.236,-1.703,3.542,-0.23,1.796,2,2,8,4,3,4,3,0.126354319,0.264478764,9.333821376,43.52122987,16.24450952,10.42459736,26846.69332,19.1,50.1,0,0,9.17E-05,0,8.72E-06,17486.88158,622.3260071,13643,37730.5,5633,4889.53,77.34,405,395,48.01,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,low,1,1,0,0,0,0,0,1,0,0,2,0,TRUE,108.2,1,1,95.8372853,603.46238,1036.917301,540.713606,1,1,0,,0,1,2
5951999,2,2,2,4,0,0,0,0,3,0,1,0,0,0,0,0,0,3,6,4,2,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,28.863,0.214,0.115,17.791,-0.35,0.756,37.834,26.611,0.269,0.491,-0.095,0.331,-0.885,5.008,-0.726,1.654,2,4,5,7,2,1,4,0.174339083,0.41025641,10.52362968,38.77717669,17.76053894,9.186485659,10080.93765,31.3,70.1,0.131810391,0,6.88E-05,0,9.54E-06,18580.16009,1412.547191,9841,13872.6,3269,1839,130.42,657,586,79.47,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,low,1,0,1,0,0,0,0,0,0,0,0,0,TRUE,91,2,0,163.0417653,1453.916963,606.9491645,530.797171,1,2,1,,0,1,2
5312342,1,0,0,8,0,0,0,0,3,1,0,0,0,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,11.364,0.074,0.072,14.165,-0.682,-0.706,21.068,17.969,0.103,0.072,-0.678,0.34,-0.326,1.747,-0.158,0.446,7,6,6,8,9,5,6,0.044559455,0.058646617,9.366321636,33.81721787,18.9724817,19.13658167,5324.40209,12.6,9.4,4.59E-05,0,2.29E-05,0,8.78E-06,17278.90421,7170.131529,7913,10055.73,390,382,223,2705,2703,231.84,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,high,0,1,0,0,0,0,0,0,4,0,0,0,TRUE,75,0,1,289.8012835,8440.059067,476.5478524,229.383677,0,0,0,4,0,2,3
5199261,1,1,2,9,1,0,0,0,3,1,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,1,1,0,4,14,0,0,0,0,43.347,0.283,0.163,33.838,-0.126,0.648,53.976,37.52,0.326,0.342,0.19,0.452,-0.082,6.447,0.399,1.429,1,2,3,6,3,1,2,0.182433521,0.242528736,11.45850121,38.30781628,16.09991942,7.735697019,7620.909979,31.7,61.3,0.101351939,1.84E-08,9.17E-05,0,9.24E-06,10674.42903,3281.643844,12354,6291.38,1517,859,142.3,2511,2500,93.24,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,high,0,1,0,0,0,0,0,2,2,0,0,0,TRUE,117,0,0,78.22787198,3976.233004,846.9150697,42.3208331,1,1,0,2,0,1,3
5966135,2,0,0,8,0,0,0,0,3,1,0,0,0,0,0,0,1,7,2,4,2,0,0,0,0,0,1,1,1,0,2,7,0,0,0,0,11.57,0.071,0.052,2.013,-0.289,-0.223,26.021,29.019,0.086,0.136,-0.979,0.144,-0.933,3.46,0.158,1.085,7,8,10,7,7,4,3,0.141466641,0.259398496,8.117558118,41.96749197,16.14061614,11.8030618,10438.87172,14.5,38.3,0.109540065,0,4.59E-05,0,9.76E-06,13241.91713,1152.137013,10676,16029.76,3422,2562,106.6,1706,1680,89.61,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,high,0,0,1,0,0,0,0,0,4,0,0,0,TRUE,144.9,0,1,436.0201253,1131.009743,981.9679888,494.406121,0,0,0,4,0,2,2
5794480,1,0,1,7,0,0,0,0,4,1,0,0,0,0,0,1,1,3,1,4,2,0,0,0,0,0,1,2,1,1,2,3,0,0,0,0,29.96,0.183,0.103,19.614,0.392,0.655,38.29,34.33,0.406,0.342,0.443,0.267,-0.167,4.52,-0.078,1.771,3,4,5,4,3,1,2,0.106337436,0.180995475,23.6679153,43.51349285,10.87837321,7.835792371,14488.19125,19.5,38,0.140337518,0,0.000114632,0,1.06E-05,17488.97046,693.0712771,12909,11354.22,4304,2353,81.76,828,783,50.1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,high,1,1,0,0,0,0,0,3,2,1,2,1,TRUE,138.2,1,1,197.6260573,679.1229555,320.6049666,275.008366,2,0,0,2,0,1,2
5989029,1,0,0,7,0,0,0,0,4,1,0,0,0,0,0,0,1,7,8,3,3,0,0,0,0,0,1,4,1,5,9,28,0,0,0,0,12.785,0.072,0.087,0.562,-0.659,0.063,18.117,31.813,0.054,0.092,-1.653,0.117,-1.236,2.038,0.325,1.077,7,5,10,8,5,6,3,0.074526655,0.154040404,8.714918759,45.40083255,15.42903182,10.75600913,8023.109657,8,21.3,0.13843464,0,0.000252189,0.018181818,2.27E-05,8687.680797,355.7440552,7502,15075.31,1825,1413,194.95,1266,1234,153.5,4.59E-06,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,high,1,1,0,0,0,0,0,0,4,1,1,1,TRUE,73.7,0,0,158.346613,712.5406469,339.6393861,130.73716,0,0,0,4,0,2,3
5241785,2,0,2,7,0,0,0,0,3,1,0,0,0,0,0,0,0,3,8,3,3,0,0,0,0,0,4,4,0,7,12,64,0,0,0,0,28.091,0.182,0.136,23.711,0.023,0.345,22.992,39.576,0.225,0.203,0.15,0.363,-0.38,2.249,0.754,0.968,3,3,4,5,4,5,2,0.125427594,0.180912863,9.874572406,35.02850627,19.15621437,13.53477765,5379.178915,18.7,33.5,0.13750291,0,0.000252189,0.036363636,1.74E-05,8397.144726,1608.169585,8655,6850.75,894,761.3,192.8,2524,2500,141.5,9.17E-06,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,high,1,0,1,0,0,0,0,0,4,0,0,0,TRUE,108.2,0,1,94.85010686,1648.91252,536.1958206,230.503477,1,0,0,4,0,2,4
5990274,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,1,13,6,11,2,3,0,0,0,0,0,6,7,7,3,22,85,0,0,0,0,16.243,0.074,0.07,2.883,-1.301,0.232,33.024,43.711,0.034,0.16,-0.639,0.084,-0.753,4.39,0.25,2.08,7,6,10,10,4,2,1,0.022743947,0.097203728,6.93323551,37.8943507,17.58376131,16.92345317,8969.263058,7.1,21.4,0.123651662,0,9.17E-05,0,9.54E-06,15569.938,302.0085709,8043,34015.8,3509,2832.12,145.25,1052,953,94.73,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,high,1,0,0,0,0,0,1,2,0,1,2,0,TRUE,35.1,0,0,165.6933686,291.2101394,1194.677857,307.213859,0,0,0,0,0,2,3
6382886,4,1,2,7,0,1,0,0,0,1,0,0,0,0,0,0,1,8,1,2,2,0,0,0,0,0,2,1,1,1,3,9,0,0,0,0,11.152,0.095,0.061,2.416,-1.11,-0.168,27.309,16.17,0.11,0.184,-1.063,0.174,-0.63,3.452,-0.453,0.588,6,7,10,10,6,3,6,0.08472947,0.154311649,9.914858555,36.67948366,18.03076078,14.39165065,7868.904676,17.4,53.9,0.109883747,0,6.88E-05,0.166666667,9.26E-06,21277.62271,1077.259028,7285,11135.32,964,779,148.99,1667,1652,178.99,1.15E-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,high,1,0,0,0,1,0,0,1,2,0,1,0,FALSE,66.9,0,1,188.3096673,335.1597176,1032.648621,228.297175,1,1,0,2,1,1,2
